roomID | time | ルール | Player1  Player2 Player3
C6529 | 16:16 | 三般南喰赤－ | 鳥谷タカシ(+57.0) 場代負け(-12.0) ソギモギ皇帝(-45.0)
C6529 | 16:38 | 三般南喰赤－ | 鳥谷タカシ(+46.0) ソギモギ皇帝(+8.0) 場代負け(-54.0)
C6529 | 16:51 | 三般南喰赤－ | 場代負け(+38.0) ソギモギ皇帝(0.0) 鳥谷タカシ(-38.0)
C6529 | 17:38 | 三般南喰赤－ | 場代負け(+40.0) とぅーり王(+3.0) ソギモギ皇帝(-43.0)
C6529 | 17:55 | 三般南喰赤－ | ソギモギ皇帝(+74.0) とぅーり王(-15.0) 場代負け(-59.0)
C6529 | 18:12 | 三般南喰赤－ | ソギモギ皇帝(+63.0) 場代負け(+28.0) とぅーり王(-91.0)
# 5/11
C6529 | 20:08 | 三般南喰赤－ | ソギモギ皇帝(+44.0) ニートしたい(-9.0) 場代負け(-35.0)
C6529 | 20:37 | 三般南喰赤－ | ニートしたい(+53.0) 場代負け(-12.0) ソギモギ皇帝(-41.0)
C6529 | 20:58 | 三般南喰赤－ | 場代負け(+47.0) ソギモギ皇帝(+1.0) ニートしたい(-48.0)
C6529 | 21:14 | 三般南喰赤－ | バラク・オマタ(+38.0) 場代負け(-8.0) ソギモギ皇帝(-30.0)
# 5/12
C6529 | 20:16 | 三般南喰赤－ | 鳥谷タカシ(+44.0) 場代負け(-2.0) ニートしたい(-42.0)
C6529 | 20:31 | 三般南喰赤－ | 場代負け(+48.0) ニートしたい(+3.0) 鳥谷タカシ(-51.0)
C6529 | 20:53 | 三般南喰赤－ | 場代負け(+71.0) ニートしたい(+14.0) 鳥谷タカシ(-85.0)
C6529 | 21:13 | 三般南喰赤－ | 場代負け(+46.0) 鳥谷タカシ(-3.0) バラク・オマタ(-43.0)
C6529 | 22:22 | 三般南喰赤－ | とぅーり王(+47.0) バラク・オマタ(-8.0) ソギモギ皇帝(-39.0)
C6529 | 22:34 | 三般南喰赤－ | とぅーり王(+98.0) バラク・オマタ(-24.0) ソギモギ皇帝(-74.0)
C6529 | 22:54 | 三般南喰赤－ | とぅーり王(+48.0) ソギモギ皇帝(-13.0) バラク・オマタ(-35.0)
C6529 | 23:09 | 三般南喰赤－ | ソギモギ皇帝(+41.0) とぅーり王(-4.0) バラク・オマタ(-37.0)
C6529 | 23:26 | 三般南喰赤－ | ソギモギ皇帝(+39.0) とぅーり王(-3.0) バラク・オマタ(-36.0)
C6529 | 23:44 | 三般南喰赤－ | バラク・オマタ(+38.0) ソギモギ皇帝(-7.0) とぅーり王(-31.0)
# 5/13
C6529 | 00:12 | 三般南喰赤－ | バラク・オマタ(+48.0) とぅーり王(+9.0) ソギモギ皇帝(-57.0)
C6529 | 00:25 | 三般南喰赤－ | バラク・オマタ(+90.0) ソギモギ皇帝(-15.0) とぅーり王(-75.0)
C6529 | 00:42 | 三般南喰赤－ | ソギモギ皇帝(+48.0) とぅーり王(-10.0) バラク・オマタ(-38.0)
C6529 | 20:33 | 三般南喰赤－ | バラク・オマタ(+62.0) 場代負け(+3.0) 鳥谷タカシ(-65.0)
C6529 | 20:49 | 三般南喰赤－ | バラク・オマタ(+41.0) 場代負け(+6.0) 鳥谷タカシ(-47.0)
C6529 | 20:57 | 三般南喰赤－ | 鳥谷タカシ(+33.0) 場代負け(-6.0) バラク・オマタ(-27.0)
C6529 | 21:13 | 三般南喰赤－ | 鳥谷タカシ(+59.0) 場代負け(-4.0) ソギモギ皇帝(-55.0)
# 5/14
C6529 | 20:38 | 三般南喰赤－ | 鳥谷タカシ(+51.0) 場代負け(+1.0) バラク・オマタ(-52.0)
C6529 | 20:56 | 三般南喰赤－ | 場代負け(+87.0) 鳥谷タカシ(-10.0) さかかきばら(-77.0)
C6529 | 21:09 | 三般南喰赤－ | 鳥谷タカシ(+41.0) さかかきばら(+5.0) 場代負け(-46.0)
C6529 | 21:23 | 三般南喰赤－ | 鳥谷タカシ(+60.0) 場代負け(-14.0) さかかきばら(-46.0)
C6529 | 21:33 | 三般南喰赤－ | さかかきばら(+62.0) 場代負け(+8.0) 鳥谷タカシ(-70.0)
C6529 | 21:46 | 三般南喰赤－ | 場代負け(+34.0) さかかきばら(-5.0) 鳥谷タカシ(-29.0)
C6529 | 23:14 | 三般南喰赤－ | ソギモギ皇帝(+31.0) バラク・オマタ(-4.0) 鳥谷タカシ(-27.0)
C6529 | 23:33 | 三般南喰赤－ | 鳥谷タカシ(+37.0) バラク・オマタ(-5.0) ソギモギ皇帝(-32.0)
C6529 | 23:46 | 三般南喰赤－ | バラク・オマタ(+59.0) ソギモギ皇帝(0.0) 鳥谷タカシ(-59.0)
# 5/15
C6529 | 00:06 | 三般南喰赤－ | ソギモギ皇帝(+35.0) Toshi624(-2.0) バラク・オマタ(-33.0)
C6529 | 00:23 | 三般南喰赤－ | ソギモギ皇帝(+62.0) バラク・オマタ(-8.0) Toshi624(-54.0)
C6529 | 00:55 | 三般南喰赤－ | ソギモギ皇帝(+57.0) バラク・オマタ(+14.0) Toshi624(-71.0)
C6529 | 20:00 | 三般南喰赤－ | とぅーり王(+72.0) ソギモギ皇帝(-16.0) 場代負け(-56.0)
C6529 | 20:19 | 三般南喰赤－ | とぅーり王(+44.0) ソギモギ皇帝(-9.0) 場代負け(-35.0)
C6529 | 20:38 | 三般南喰赤－ | 場代負け(+113.0) とぅーり王(-8.0) ソギモギ皇帝(-105.0)
C6529 | 21:02 | 三般南喰赤－ | とぅーり王(+54.0) 鳥谷タカシ(-3.0) 場代負け(-51.0)
C6529 | 21:25 | 三般南喰赤－ | 場代負け(+43.0) 鳥谷タカシ(+7.0) とぅーり王(-50.0)
C6529 | 22:21 | 三般南喰赤－ | 場代負け(+51.0) バラク・オマタ(-11.0) ソギモギ皇帝(-40.0)
C6529 | 22:37 | 三般南喰赤－ | 場代負け(+46.0) ソギモギ皇帝(-2.0) バラク・オマタ(-44.0)
C6529 | 22:54 | 三般南喰赤－ | 場代負け(+40.0) ソギモギ皇帝(-4.0) バラク・オマタ(-36.0)
C6529 | 23:08 | 三般南喰赤－ | ソギモギ皇帝(+38.0) バラク・オマタ(-7.0) 場代負け(-31.0)
C6529 | 23:20 | 三般南喰赤－ | 場代負け(+54.0) ソギモギ皇帝(-15.0) バラク・オマタ(-39.0)
C6529 | 23:35 | 三般南喰赤－ | 場代負け(+49.0) ソギモギ皇帝(-8.0) バラク・オマタ(-41.0)
C6529 | 23:45 | 三般南喰赤－ | 場代負け(+38.0) バラク・オマタ(-7.0) ソギモギ皇帝(-31.0)
# 5/16
C6529 | 00:39 | 三般南喰赤－ | ニートしたい(+47.0) ソギモギ皇帝(+1.0) Toshi624(-48.0)
C6529 | 13:31 | 三般南喰赤－ | ソギモギ皇帝(+47.0) さかかきばら(+10.0) 鳥谷タカシ(-57.0)
C6529 | 13:49 | 三般南喰赤－ | ソギモギ皇帝(+44.0) 鳥谷タカシ(-6.0) さかかきばら(-38.0)
C6529 | 14:04 | 三般南喰赤－ | 鳥谷タカシ(+46.0) ソギモギ皇帝(+1.0) さかかきばら(-47.0)
C6529 | 14:19 | 三般南喰赤－ | 鳥谷タカシ(+38.0) さかかきばら(+1.0) ソギモギ皇帝(-39.0)
C6529 | 14:41 | 三般南喰赤－ | さかかきばら(+48.0) 鳥谷タカシ(-14.0) ソギモギ皇帝(-34.0)
C6529 | 14:57 | 三般南喰赤－ | さかかきばら(+54.0) ソギモギ皇帝(+7.0) 鳥谷タカシ(-61.0)
C6529 | 15:14 | 三般南喰赤－ | Toshi624(+45.0) さかかきばら(+2.0) バラク・オマタ(-47.0)
C6529 | 15:26 | 三般南喰赤－ | バラク・オマタ(+86.0) さかかきばら(-7.0) Toshi624(-79.0)
C6529 | 15:42 | 三般南喰赤－ | Toshi624(+54.0) バラク・オマタ(-10.0) さかかきばら(-44.0)
C6529 | 15:52 | 三般南喰赤－ | Toshi624(+90.0) バラク・オマタ(-29.0) さかかきばら(-61.0)
C6529 | 16:11 | 三般南喰赤－ | ニートしたい(+45.0) Toshi624(+1.0) バラク・オマタ(-46.0)
C6529 | 16:26 | 三般南喰赤－ | バラク・オマタ(+53.0) ニートしたい(0.0) Toshi624(-53.0)
C6529 | 16:39 | 三般南喰赤－ | Toshi624(+47.0) バラク・オマタ(-2.0) ニートしたい(-45.0)
C6529 | 16:56 | 三般南喰赤－ | Toshi624(+36.0) バラク・オマタ(-2.0) とぅーり王(-34.0)
C6529 | 17:12 | 三般南喰赤－ | バラク・オマタ(+63.0) Toshi624(-20.0) とぅーり王(-43.0)
C6529 | 17:24 | 三般南喰赤－ | バラク・オマタ(+49.0) とぅーり王(-4.0) Toshi624(-45.0)
C6529 | 20:07 | 三般南喰赤－ | Toshi624(+60.0) とぅーり王(-10.0) 鳥谷タカシ(-50.0)
C6529 | 20:20 | 三般南喰赤－ | 鳥谷タカシ(+47.0) Toshi624(-13.0) とぅーり王(-34.0)
C6529 | 20:33 | 三般南喰赤－ | Toshi624(+42.0) 鳥谷タカシ(-8.0) とぅーり王(-34.0)
C6529 | 20:49 | 三般南喰赤－ | Toshi624(+122.0) バラク・オマタ(+10.0) とぅーり王(-132.0)
# 5/17
C6529 | 11:02 | 三般南喰赤－ | ソギモギ皇帝(+60.0) Toshi624(+2.0) バラク・オマタ(-62.0)
C6529 | 11:17 | 三般南喰赤－ | Toshi624(+61.0) ソギモギ皇帝(0.0) バラク・オマタ(-61.0)
C6529 | 11:35 | 三般南喰赤－ | Toshi624(+30.0) バラク・オマタ(-5.0) ソギモギ皇帝(-25.0)
C6529 | 11:52 | 三般南喰赤－ | ソギモギ皇帝(+47.0) Toshi624(+9.0) バラク・オマタ(-56.0)
C6529 | 14:12 | 三般南喰赤－ | バラク・オマタ(+46.0) Toshi624(-12.0) 鳥谷タカシ(-34.0)
C6529 | 14:26 | 三般南喰赤－ | 鳥谷タカシ(+31.0) Toshi624(-4.0) バラク・オマタ(-27.0)
C6529 | 14:40 | 三般南喰赤－ | Toshi624(+51.0) バラク・オマタ(-15.0) 鳥谷タカシ(-36.0)
C6529 | 14:51 | 三般南喰赤－ | 鳥谷タカシ(+38.0) Toshi624(+2.0) バラク・オマタ(-40.0)
C6529 | 15:08 | 三般南喰赤－ | 鳥谷タカシ(+93.0) バラク・オマタ(-36.0) Toshi624(-57.0)
C6529 | 15:25 | 三般南喰赤－ | Toshi624(+51.0) バラク・オマタ(-15.0) 鳥谷タカシ(-36.0)
C6529 | 15:38 | 三般南喰赤－ | Toshi624(+86.0) バラク・オマタ(+25.0) 鳥谷タカシ(-111.0)
C6529 | 15:57 | 三般南喰赤－ | Toshi624(+67.0) 鳥谷タカシ(-11.0) バラク・オマタ(-56.0)
C6529 | 16:09 | 三般南喰赤－ | 鳥谷タカシ(+69.0) バラク・オマタ(-19.0) Toshi624(-50.0)
C6529 | 16:21 | 三般南喰赤－ | 鳥谷タカシ(+48.0) バラク・オマタ(-12.0) Toshi624(-36.0)
C6529 | 20:29 | 三般南喰赤－ | 鳥谷タカシ(+37.0) バラク・オマタ(0.0) 場代負け(-37.0)
C6529 | 20:41 | 三般南喰赤－ | バラク・オマタ(+59.0) 鳥谷タカシ(+12.0) 場代負け(-71.0)
C6529 | 20:55 | 三般南喰赤－ | 鳥谷タカシ(+58.0) 場代負け(-10.0) バラク・オマタ(-48.0)
C6529 | 21:07 | 三般南喰赤－ | 場代負け(+64.0) 鳥谷タカシ(+9.0) バラク・オマタ(-73.0)

20200518
C6529 | 19:46 | 三般南喰赤－ | kitagaw(+35.0) 鳥谷タカシ(0.0) 場代負け(-35.0)
C6529 | 19:57 | 三般南喰赤－ | 場代負け(+42.0) 鳥谷タカシ(-9.0) kitagaw(-33.0)
C6529 | 20:06 | 三般南喰赤－ | 場代負け(+43.0) kitagaw(-11.0) 鳥谷タカシ(-32.0)
C6529 | 20:20 | 三般南喰赤－ | 場代負け(+54.0) kitagaw(-2.0) 鳥谷タカシ(-52.0)
C6529 | 20:34 | 三般南喰赤－ | kitagaw(+62.0) 場代負け(-15.0) 鳥谷タカシ(-47.0)
C6529 | 20:42 | 三般南喰赤－ | 場代負け(+56.0) 鳥谷タカシ(-8.0) kitagaw(-48.0)
C6529 | 20:53 | 三般南喰赤－ | kitagaw(+41.0) 鳥谷タカシ(+2.0) 場代負け(-43.0)
C6529 | 21:02 | 三般南喰赤－ | 場代負け(+43.0) 鳥谷タカシ(-2.0) kitagaw(-41.0)
C6529 | 21:12 | 三般南喰赤－ | kitagaw(+49.0) 場代負け(+4.0) 鳥谷タカシ(-53.0)
C6529 | 21:24 | 三般南喰赤－ | 鳥谷タカシ(+49.0) 場代負け(-9.0) kitagaw(-40.0)
C6529 | 21:36 | 三般南喰赤－ | kitagaw(+51.0) さかかきばら(+13.0) バラク・オマタ(-64.0)
C6529 | 21:43 | 三般南喰赤－ | kitagaw(+43.0) さかかきばら(-9.0) バラク・オマタ(-34.0)
C6529 | 21:53 | 三般南喰赤－ | バラク・オマタ(+74.0) ニートしたい(-16.0) さかかきばら(-58.0)
C6529 | 22:05 | 三般南喰赤－ | さかかきばら(+48.0) ニートしたい(-4.0) バラク・オマタ(-44.0)
C6529 | 22:21 | 三般南喰赤－ | バラク・オマタ(+48.0) ニートしたい(-3.0) さかかきばら(-45.0)
C6529 | 23:52 | 三般南喰赤－ | ソギモギ皇帝(+34.0) Toshi624(-5.0) 場代負け(-29.0)
20200519
20200520
C6529 | 20:34 | 三般南喰赤－ | バラク・オマタ(+35.0) 場代負け(-5.0) 鳥谷タカシ(-30.0)
C6529 | 20:44 | 三般南喰赤－ | バラク・オマタ(+57.0) 鳥谷タカシ(-11.0) 場代負け(-46.0)
C6529 | 20:57 | 三般南喰赤－ | 場代負け(+44.0) 鳥谷タカシ(-9.0) バラク・オマタ(-35.0)
C6529 | 21:05 | 三般南喰赤－ | 鳥谷タカシ(+59.0) 場代負け(-9.0) バラク・オマタ(-50.0)
C6529 | 21:21 | 三般南喰赤－ | 鳥谷タカシ(+47.0) バラク・オマタ(+1.0) 場代負け(-48.0)
C6529 | 21:36 | 三般南喰赤－ | 場代負け(+46.0) バラク・オマタ(-8.0) ソギモギ皇帝(-38.0)
C6529 | 21:45 | 三般南喰赤－ | バラク・オマタ(+53.0) 場代負け(+8.0) ソギモギ皇帝(-61.0)
C6529 | 22:05 | 三般南喰赤－ | ソギモギ皇帝(+41.0) 場代負け(-10.0) バラク・オマタ(-31.0)
C6529 | 22:21 | 三般南喰赤－ | ソギモギ皇帝(+76.0) バラク・オマタ(0.0) 場代負け(-76.0)
C6529 | 22:39 | 三般南喰赤－ | 場代負け(+45.0) バラク・オマタ(-7.0) ソギモギ皇帝(-38.0)
C6529 | 22:52 | 三般南喰赤－ | バラク・オマタ(+70.0) ソギモギ皇帝(-22.0) 場代負け(-48.0)
C6529 | 23:06 | 三般南喰赤－ | 場代負け(+55.0) バラク・オマタ(+19.0) ソギモギ皇帝(-74.0)
C6529 | 23:20 | 三般南喰赤－ | バラク・オマタ(+74.0) 場代負け(-17.0) ソギモギ皇帝(-57.0)
C6529 | 23:37 | 三般南喰赤－ | 場代負け(+36.0) バラク・オマタ(-3.0) ソギモギ皇帝(-33.0)
20200521
C6529 | 00:14 | 三般南喰赤－ | Toshi624(+39.0) 場代負け(-8.0) バラク・オマタ(-31.0)
C6529 | 00:27 | 三般南喰赤－ | Toshi624(+37.0) 場代負け(-1.0) バラク・オマタ(-36.0)
C6529 | 00:39 | 三般南喰赤－ | バラク・オマタ(+41.0) 場代負け(0.0) Toshi624(-41.0)
C6529 | 20:05 | 三般南喰赤－ | 場代負け(+55.0) kitagaw(-4.0) バラク・オマタ(-51.0)
C6529 | 20:18 | 三般南喰赤－ | 場代負け(+53.0) kitagaw(+1.0) バラク・オマタ(-54.0)
C6529 | 20:30 | 三般南喰赤－ | kitagaw(+51.0) 場代負け(-6.0) バラク・オマタ(-45.0)
C6529 | 20:41 | 三般南喰赤－ | バラク・オマタ(+45.0) kitagaw(-8.0) 場代負け(-37.0)
C6529 | 20:54 | 三般南喰赤－ | さかかきばら(+54.0) 鳥谷タカシ(+17.0) バラク・オマタ(-71.0)
C6529 | 21:06 | 三般南喰赤－ | 鳥谷タカシ(+60.0) さかかきばら(+12.0) バラク・オマタ(-72.0)
C6529 | 21:21 | 三般南喰赤－ | 鳥谷タカシ(+43.0) さかかきばら(-1.0) バラク・オマタ(-42.0)
C6529 | 21:34 | 三般南喰赤－ | バラク・オマタ(+58.0) さかかきばら(+3.0) Toshi624(-61.0)
C6529 | 21:51 | 三般南喰赤－ | さかかきばら(+53.0) Toshi624(-6.0) バラク・オマタ(-47.0)
C6529 | 22:07 | 三般南喰赤－ | バラク・オマタ(+37.0) さかかきばら(-8.0) Toshi624(-29.0)
20200522
C6529 | 00:40 | 三般南喰赤－ | バラク・オマタ(+60.0) ソギモギ皇帝(-6.0) Toshi624(-54.0)
C6529 | 00:57 | 三般南喰赤－ | Toshi624(+47.0) バラク・オマタ(+3.0) ソギモギ皇帝(-50.0)
C6529 | 01:22 | 三般南喰赤－ | バラク・オマタ(+48.0) Toshi624(+3.0) ソギモギ皇帝(-51.0)
C6529 | 23:13 | 三般南喰赤－ | バラク・オマタ(+45.0) 場代負け(-12.0) kitagaw(-33.0)
C6529 | 23:22 | 三般南喰赤－ | kitagaw(+36.0) 場代負け(-6.0) バラク・オマタ(-30.0)
C6529 | 23:32 | 三般南喰赤－ | kitagaw(+83.0) 場代負け(-29.0) バラク・オマタ(-54.0)
20200523
C6529 | 08:56 | 三般南喰赤－ | ニートしたい(+54.0) Toshi624(-12.0) バラク・オマタ(-42.0)
C6529 | 09:11 | 三般南喰赤－ | ニートしたい(+34.0) バラク・オマタ(-1.0) Toshi624(-33.0)
C6529 | 09:26 | 三般南喰赤－ | ニートしたい(+54.0) Toshi624(-14.0) バラク・オマタ(-40.0)
C6529 | 09:38 | 三般南喰赤－ | Toshi624(+35.0) ニートしたい(0.0) バラク・オマタ(-35.0)
C6529 | 09:51 | 三般南喰赤－ | バラク・オマタ(+86.0) Toshi624(-10.0) ニートしたい(-76.0)
C6529 | 10:08 | 三般南喰赤－ | ニートしたい(+33.0) バラク・オマタ(-3.0) Toshi624(-30.0)
C6529 | 15:33 | 三般南喰赤－ | 鳥谷タカシ(+41.0) Toshi624(-6.0) バラク・オマタ(-35.0)
C6529 | 15:45 | 三般南喰赤－ | Toshi624(+44.0) 鳥谷タカシ(-12.0) バラク・オマタ(-32.0)
C6529 | 16:00 | 三般南喰赤－ | Toshi624(+37.0) バラク・オマタ(-5.0) 鳥谷タカシ(-32.0)
C6529 | 16:20 | 三般南喰赤－ | ソギモギ皇帝(+47.0) とぅーり王(+8.0) バラク・オマタ(-55.0)
C6529 | 16:35 | 三般南喰赤－ | ソギモギ皇帝(+50.0) とぅーり王(+6.0) バラク・オマタ(-56.0)
C6529 | 16:53 | 三般南喰赤－ | ソギモギ皇帝(+42.0) とぅーり王(-6.0) バラク・オマタ(-36.0)
C6529 | 17:10 | 三般南喰赤－ | とぅーり王(+77.0) バラク・オマタ(-7.0) ソギモギ皇帝(-70.0)
C6529 | 17:34 | 三般南喰赤－ | ソギモギ皇帝(+35.0) バラク・オマタ(0.0) とぅーり王(-35.0)
C6529 | 20:31 | 三般南喰赤－ | ソギモギ皇帝(+46.0) Toshi624(+11.0) バラク・オマタ(-57.0)
C6529 | 20:45 | 三般南喰赤－ | バラク・オマタ(+58.0) Toshi624(-10.0) ソギモギ皇帝(-48.0)
C6529 | 23:22 | 三般南喰赤－ | バラク・オマタ(+46.0) Toshi624(-3.0) ソギモギ皇帝(-43.0)
C6529 | 23:35 | 三般南喰赤－ | ソギモギ皇帝(+54.0) バラク・オマタ(+1.0) Toshi624(-55.0)
C6529 | 23:52 | 三般南喰赤－ | バラク・オマタ(+58.0) ソギモギ皇帝(-19.0) Toshi624(-39.0)
